date,img_url
2011-06-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110604_CNA400.jpg"
2011-06-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110611_CNA400.jpg"
2011-06-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110618_CNA400.jpg"
2011-06-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110625_CNA400.jpg"
2011-07-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110702_CNA400.jpg"
2011-07-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110709_CNA400_0.jpg"
2011-07-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110716_CNA400.jpg"
2011-07-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20110723_CNA400.jpg"
2011-07-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/currentcoverus_large.jpg"
2011-08-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110806_CNA400.jpg"
2011-08-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110813_cover_us.jpg"
2011-08-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110820_CNA400.jpg"
2011-08-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110827_CNA400.jpg"
2011-09-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110903_CNA400.jpg"
2011-09-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110910_cna400.jpg"
2011-09-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110917_CNA400.jpg"
2011-09-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20110924_CNA400.jpg"
2011-10-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111001_CNA400.jpg"
2011-10-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111008_CNA400.jpg"
2011-10-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111015_CNA400.jpg"
2011-10-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111022_CNA400_0.jpg"
2011-10-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111029_CNA400_1.jpg"
2011-11-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111105_CNA400.jpg"
2011-11-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111112_CNA400_0.jpg"
2011-11-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111119_CNA400.jpg"
2011-11-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20111126_CNA400.jpg"
2011-12-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_ex_uk.jpg"
2011-12-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww.jpg"
2011-12-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_0.jpg"
2011-12-31,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_ex_ap_0.jpg"
2012-01-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_1.jpg"
2012-01-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_3.jpg"
2012-01-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_4.jpg"
2012-01-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_5.jpg"
2012-02-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_6.jpg"
2012-02-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/cover_ww_7.jpg"
2012-02-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/cover_us.jpg"
2012-02-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/cover_ww_2.jpg"
2012-03-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120303_CNA400_0.jpg"
2012-03-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/cover_ww_4.jpg"
2012-03-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120317_CNA400.jpg"
2012-03-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120324_CNA400.jpg"
2012-03-31,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120331_WW.jpg"
2012-04-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120407_CNA400.jpg"
2012-04-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120414_CNA400.jpg"
2012-04-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120421_CNA400.jpg"
2012-04-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120428_CNA400.jpg"
2012-05-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120505_cna400.jpg"
2012-05-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120512_cna400.jpg"
2012-05-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120519_cna400.jpg"
2012-05-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120526_cna400.jpg"
2012-06-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120602_cna400.jpg"
2012-06-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120609_cna400.jpg"
2012-06-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120616_cap400.jpg"
2012-06-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120623_cna400.jpg"
2012-06-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120630_ww_cover.jpg"
2012-07-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120707_cna400.jpg"
2012-07-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120714_cna400.jpg"
2012-07-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120721_cna400.jpg"
2012-07-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120728_cna400.jpg"
2012-08-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120804_cna400_1.jpg"
2012-08-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120811_cna400.jpg"
2012-08-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120818_cna400.jpg"
2012-08-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120825_cna400.jpg"
2012-09-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120901_cna400.jpg"
2012-09-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120908_cna400.jpg"
2012-09-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/20120915_cna400.jpg"
2012-09-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20120922_cna400.jpg"
2012-09-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20120929_cna400.jpg"
2012-10-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121006_cna_400.jpg"
2012-10-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121013_cna400.jpg"
2012-10-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121020_cna400.jpg"
2012-10-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121027_cna400.jpg"
2012-11-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121103_cna400.jpg"
2012-11-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121110_cna400.jpg"
2012-11-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121117_cna400.jpg"
2012-11-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121124_cna400.jpg"
2012-12-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121201_cna400.jpg"
2012-12-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121208_cna400.jpg"
2012-12-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121215_cna400.jpg"
2012-12-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20121222_cna400.jpg"
2013-01-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130105_cna400.jpg"
2013-01-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130112_cna400.jpg"
2013-01-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130119_cna400.jpg"
2013-01-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130126_cna400.jpg"
2013-02-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130202_cna400.jpg"
2013-02-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130209_cna400_0.jpg"
2013-02-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130216_cna400.jpg"
2013-02-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130223_cna400.jpg"
2013-03-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130302_cna400.jpg"
2013-03-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130309_cna400.jpg"
2013-03-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130316_cna400.jpg"
2013-03-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130323_cna400.jpg"
2013-03-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130330_cna400.jpg"
2013-04-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130406_cna400.jpg"
2013-04-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130413_cna400_2.jpg"
2013-04-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130420_cna400.jpg"
2013-04-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130427_cna400.jpg"
2013-05-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130504_cna400.jpg"
2013-05-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130511_cna400.jpg"
2013-05-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130518_cna400.jpg"
2013-05-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130525_cna400.jpg"
2013-06-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130601_cna400.jpg"
2013-06-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130608_cna400.jpg"
2013-06-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130615_cna400.jpg"
2013-06-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130622_cna400_1.jpg"
2013-06-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130629_cna400_1.jpg"
2013-07-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130706_cna400_0.jpg"
2013-07-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130713_cna400.jpg"
2013-07-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130720_cna400.jpg"
2013-07-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130727_cna400.jpg"
2013-08-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130803_cna400.jpg"
2013-08-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130810_cna400_0.jpg"
2013-08-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130817_cna400.jpg"
2013-08-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130824_cna400.jpg"
2013-08-31,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130831_cna400.jpg"
2013-09-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130907_cna400.jpg"
2013-09-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130914_cna400_0.jpg"
2013-09-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130921_cna400.jpg"
2013-09-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20130928_cna400.jpg"
2013-10-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131005_cna400.jpg"
2013-10-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131012_cna400.jpg"
2013-10-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131019_cna400.jpg"
2013-10-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131026_cna400.jpg"
2013-11-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131102_cna400.jpg"
2013-11-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131109_cna400.jpg"
2013-11-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131116_cna400.jpg"
2013-11-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131123_cna400.jpg"
2013-11-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131130_cna400.jpg"
2013-12-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131207_cna400.jpg"
2013-12-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131214_cna400hires.jpg"
2013-12-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20131221_cna400.jpg"
2014-01-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140104_cna400.jpg"
2014-01-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140111_cna400.jpg"
2014-01-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140118_cna400.jpg"
2014-01-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140125_cna400.jpg"
2014-02-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140201_cna400.jpg"
2014-02-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140208_cna400.jpg"
2014-02-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140215_cna400.jpg"
2014-02-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140222_cna400.jpg"
2014-03-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140301_cna400.jpg"
2014-03-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140308_cna400.jpg"
2014-03-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140315_cna400.jpg"
2014-03-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140322_cna400.jpg"
2014-03-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140329_cna400.jpg"
2014-04-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140405_cna400.jpg"
2014-04-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140412_cna400.jpg"
2014-04-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140419_cna400.jpg"
2014-04-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140426_cna400.jpg"
2014-05-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140503_cna400.jpg"
2014-05-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140510_cna400.jpg"
2014-05-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140517_cuk400.jpg"
2014-05-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140524_cuk400.jpg"
2014-05-31,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140531_cna400.jpg"
2014-06-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140607_cuk400.jpg"
2014-06-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140614_cuk400.jpg"
2014-06-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140621_cna400.jpg"
2014-06-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140628_cna400.jpg"
2014-07-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140705_cna400.jpg"
2014-07-12,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140712_cna400.jpg"
2014-07-19,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140719_cna400.jpg"
2014-07-26,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140726_cna400.jpg"
2014-08-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140802_cna400.jpg"
2014-08-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140809_cna400.jpg"
2014-08-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140816_cna400.jpg"
2014-08-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140823_cna400.jpg"
2014-08-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140830_cna400.jpg"
2014-09-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140906_cuk400.jpg"
2014-09-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140913_cuk400.jpg"
2014-09-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140920_cna400.jpg"
2014-09-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20140927_cna400.jpg"
2014-10-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141004_cuk400.jpg"
2014-10-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141011_cuk400.jpg"
2014-10-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141018_cuk400.jpg"
2014-10-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141025_cuk400.jpg"
2014-11-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141101_cuk400_0.jpg"
2014-11-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141108_cna400.jpg"
2014-11-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141115_cna400.jpg"
2014-11-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141122_cuk400.jpg"
2014-11-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141129_cuk400.jpg"
2014-12-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141206_cuk400.jpg"
2014-12-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141213_cuk400.jpg"
2014-12-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20141220_cuk400_0.jpg"
2015-01-03,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150103_cuk400.jpg"
2015-01-10,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150110_cuk400.jpg"
2015-01-17,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150117_cuk400.jpg"
2015-01-24,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150124_cuk400.jpg"
2015-01-31,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150131_cuk400_0.jpg"
2015-02-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150207_cuk400.jpg"
2015-02-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150214_cuk400.jpg"
2015-02-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150221_cna400.jpg"
2015-02-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150228_cuk400.jpg"
2015-03-07,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150307_cuk400.jpg"
2015-03-14,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150314_cna400.jpg"
2015-03-21,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150321_cuk400.jpg"
2015-03-28,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150328_cuk400_0.jpg"
2015-04-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150404_cuk400.jpg"
2015-04-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150411_cuk400.jpg"
2015-04-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150418_cuk400.jpg"
2015-04-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150425_cuk400.jpg"
2015-05-02,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150502_cuk400.jpg"
2015-05-09,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150509_cuk400.jpg"
2015-05-16,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150516_cna400.jpg"
2015-05-23,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150523_cuk400.jpg"
2015-05-30,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150530_cuk400.jpg"
2015-06-06,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150606_cuk400.jpg"
2015-06-13,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150613_cuk400.jpg"
2015-06-20,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150620_cna400.jpg"
2015-06-27,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150627_cuk400.jpg"
2015-07-04,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150704_cuk400.jpg"
2015-07-11,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150711_cna400.jpg"
2015-07-18,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150718_cuk400.jpg"
2015-07-25,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150725_cuk400.jpg"
2015-08-01,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150801_cuk400.jpg"
2015-08-08,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150808_cuk400_0.jpg"
2015-08-15,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150815_cuk400.jpg"
2015-08-22,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150822_cuk400.jpg"
2015-08-29,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150829_cuk400.jpg"
2015-09-05,"https://www.economist.com/cdn-cgi/image/width=,quality=,format=auto/sites/default/files/print-covers/20150905_cuk400.jpg"
